order_item_id,reason,status,refund_amount,restocking_fee,created_at
161633,Defective item,denied,149.88,16.65,2025-10-09 19:44:00
161670,Too large,denied,140.42,15.6,2025-05-07 21:30:00
161675,Defective item,refunded,265.34,29.48,2025-02-04 19:26:00
161731,Not as described,refunded,172.07,19.12,2025-12-22 16:12:00
161746,Defective item,denied,79.33,8.81,2025-03-04 19:51:00
161754,Better price found,initiated,845.72,93.97,2025-12-27 19:33:00
161879,Too small,denied,50.81,5.65,2025-05-24 11:53:00
161921,Not satisfied,initiated,263.41,29.27,2025-02-24 08:21:00
161995,Wrong color,denied,238.44,26.49,2025-08-25 04:35:00
162045,Wrong color,refunded,171.69,19.08,2025-10-28 20:10:00
162136,Changed my mind,initiated,605.92,67.32,2025-12-21 04:04:00
162239,Not satisfied,refunded,201.8,22.42,2025-10-27 20:56:00
162282,Arrived damaged,refunded,330.43,36.71,2026-03-14 11:01:00
162289,Not satisfied,refunded,102.49,11.39,2025-02-07 23:25:00
162380,Duplicate order,refunded,23.02,2.56,2025-04-19 10:39:00
162401,Better price found,refunded,15.81,1.76,2026-03-23 20:08:00
162467,Duplicate order,refunded,18.29,2.03,2025-03-30 15:08:00
162898,Defective item,refunded,26.98,3.0,2025-11-04 09:33:00
162911,Wrong color,denied,69.58,7.73,2025-07-23 01:44:00
162947,Duplicate order,initiated,90.0,10.0,2025-11-01 14:45:00
163001,Wrong color,denied,9.36,1.04,2026-03-04 11:35:00
163002,Wrong color,denied,54.18,6.02,2026-02-09 11:35:00
163315,Too large,initiated,189.88,21.1,2025-09-04 08:46:00
163320,Arrived damaged,initiated,20.09,2.23,2025-12-14 16:24:00
163431,Defective item,initiated,17.07,1.9,2025-03-04 17:59:00
163485,Arrived damaged,refunded,182.95,20.33,2025-08-02 03:00:00
163645,Too large,initiated,83.96,9.33,2025-04-22 08:33:00
163845,Defective item,refunded,706.08,78.45,2025-03-04 10:52:00
163930,Duplicate order,initiated,64.21,7.13,2025-09-04 11:31:00
163941,Better price found,refunded,36.64,4.07,2025-02-14 08:01:00
164013,Better price found,initiated,70.5,7.83,2025-04-14 04:55:00
164031,Too large,initiated,171.75,19.08,2026-02-20 19:07:00
164090,Too small,refunded,124.72,13.86,2025-09-26 13:44:00
164153,Defective item,refunded,163.52,18.17,2025-01-15 12:04:00
164188,Not as described,denied,384.82,42.76,2025-08-21 05:15:00
164234,Wrong color,initiated,29.31,3.26,2026-01-01 17:16:00
164284,Duplicate order,initiated,207.55,23.06,2025-12-09 18:45:00
164294,Arrived damaged,initiated,309.55,34.39,2025-07-03 15:50:00
164357,Wrong color,initiated,1017.06,113.01,2025-09-15 13:52:00
164375,Duplicate order,denied,152.83,16.98,2026-02-04 05:16:00
164398,Too large,initiated,61.96,6.88,2025-11-13 00:12:00
164422,Changed my mind,denied,27.77,3.08,2025-08-28 23:01:00
164467,Defective item,initiated,51.27,5.7,2025-08-15 03:38:00
164472,Too large,denied,58.78,6.53,2025-09-05 02:36:00
164556,Duplicate order,initiated,100.25,11.14,2025-02-15 17:53:00
164605,Better price found,denied,61.24,6.81,2026-01-30 00:20:00
164613,Defective item,refunded,716.67,79.63,2026-02-18 18:52:00
164623,Too large,denied,71.13,7.9,2025-07-17 04:04:00
164634,Better price found,initiated,20.46,2.27,2025-09-24 01:43:00
164691,Better price found,initiated,278.95,30.99,2026-01-20 12:46:00
164701,Too large,denied,96.5,10.72,2025-05-08 03:45:00
164923,Duplicate order,initiated,32.21,3.58,2025-02-28 09:20:00
164924,Too small,refunded,95.59,10.62,2025-02-27 09:20:00
164934,Better price found,denied,44.93,4.99,2025-12-03 01:10:00
165154,Defective item,refunded,293.96,32.66,2026-03-02 02:54:00
165305,Better price found,denied,115.44,12.83,2025-11-06 17:59:00
165341,Duplicate order,initiated,100.64,11.18,2025-01-31 04:54:00
165353,Changed my mind,refunded,228.08,25.34,2026-02-22 04:59:00
165399,Not satisfied,initiated,37.21,4.13,2025-07-29 08:57:00
165426,Duplicate order,initiated,119.5,13.28,2025-03-08 17:11:00
165550,Changed my mind,denied,145.56,16.17,2025-10-15 00:18:00
165596,Arrived damaged,refunded,33.7,3.74,2025-02-27 20:04:00
165599,Not as described,initiated,160.73,17.86,2026-01-11 01:38:00
165790,Wrong color,refunded,274.78,30.53,2025-06-13 18:29:00
165801,Defective item,refunded,118.29,13.14,2025-12-16 10:33:00
165864,Better price found,initiated,128.21,14.25,2026-02-25 15:55:00
165865,Changed my mind,refunded,16.33,1.81,2026-02-28 15:55:00
165895,Too small,initiated,442.29,49.14,2025-03-31 08:17:00
165925,Duplicate order,denied,47.92,5.32,2025-09-20 20:47:00
165931,Too large,refunded,63.92,7.1,2025-06-18 15:41:00
166018,Not satisfied,refunded,68.03,7.56,2025-05-13 10:58:00
166091,Defective item,initiated,1228.42,136.49,2025-07-30 07:50:00
166152,Not satisfied,initiated,102.4,11.38,2025-09-05 06:30:00
166287,Wrong color,refunded,191.75,21.31,2025-08-07 00:03:00
166289,Better price found,denied,78.3,8.7,2025-09-27 03:55:00
166302,Duplicate order,refunded,35.33,3.92,2026-01-21 03:09:00
166310,Changed my mind,refunded,64.16,7.13,2025-06-25 03:15:00
166369,Changed my mind,denied,66.38,7.38,2025-04-02 20:59:00
166382,Defective item,refunded,79.87,8.87,2025-10-04 09:39:00
166397,Changed my mind,initiated,24.88,2.77,2025-07-05 23:35:00
166419,Not satisfied,denied,201.18,22.35,2025-11-29 16:11:00
166441,Changed my mind,denied,113.48,12.61,2025-01-26 16:44:00
166455,Changed my mind,denied,60.98,6.78,2025-12-25 15:42:00
166457,Not satisfied,denied,95.29,10.59,2025-03-17 18:00:00
166471,Changed my mind,initiated,24.66,2.74,2025-04-02 07:09:00
166525,Duplicate order,denied,125.28,13.92,2025-04-23 04:54:00
166604,Arrived damaged,refunded,142.58,15.84,2026-03-18 11:43:00
166657,Defective item,initiated,88.25,9.81,2025-01-22 20:14:00
166670,Too small,initiated,58.23,6.47,2025-11-13 15:39:00
166699,Duplicate order,initiated,168.56,18.73,2025-08-08 08:44:00
166726,Duplicate order,initiated,139.95,15.55,2025-12-21 20:48:00
166729,Not as described,initiated,153.69,17.08,2025-12-29 00:26:00
166791,Wrong color,initiated,71.17,7.91,2025-07-22 00:35:00
166896,Changed my mind,refunded,69.25,7.69,2026-03-05 21:53:00
166998,Duplicate order,initiated,574.64,63.85,2025-12-02 21:17:00
166999,Defective item,denied,81.41,9.05,2025-12-09 21:17:00
167004,Defective item,refunded,12.33,1.37,2025-05-28 08:01:00
167055,Arrived damaged,refunded,94.69,10.52,2025-08-13 15:53:00
167331,Changed my mind,initiated,154.77,17.2,2025-06-01 16:52:00
167741,Arrived damaged,denied,71.99,8.0,2025-01-26 09:37:00
167790,Defective item,denied,35.0,3.89,2025-09-06 08:21:00
167820,Better price found,initiated,31.86,3.54,2025-11-28 05:08:00
167859,Arrived damaged,initiated,72.55,8.06,2025-04-22 20:10:00
167916,Wrong color,denied,97.93,10.88,2025-08-26 06:04:00
167949,Too large,refunded,32.42,3.6,2025-12-27 08:05:00
167959,Defective item,initiated,85.61,9.51,2025-05-14 09:08:00
167965,Too large,initiated,549.07,61.01,2025-03-03 13:44:00
168140,Changed my mind,denied,579.2,64.36,2025-03-30 17:23:00
168180,Better price found,refunded,59.71,6.64,2026-01-25 11:53:00
168277,Arrived damaged,initiated,72.92,8.1,2026-01-29 00:30:00
168292,Not as described,refunded,65.5,7.28,2025-07-21 02:41:00
168367,Not satisfied,denied,58.23,6.47,2025-07-17 00:01:00
168379,Arrived damaged,denied,132.61,14.73,2026-02-26 11:17:00
168458,Changed my mind,refunded,50.92,5.66,2025-04-22 01:05:00
168523,Duplicate order,initiated,114.4,12.71,2025-09-20 20:43:00
168579,Defective item,initiated,9.13,1.01,2025-01-28 05:57:00
168676,Too large,refunded,79.88,8.88,2026-02-21 01:41:00
168830,Changed my mind,denied,41.78,4.64,2025-09-06 11:06:00
168868,Arrived damaged,initiated,137.02,15.22,2026-02-08 20:49:00
168887,Duplicate order,refunded,16.49,1.83,2025-10-30 09:31:00
168919,Not satisfied,initiated,71.44,7.94,2026-02-20 18:15:00
168934,Not satisfied,denied,222.13,24.68,2025-06-03 12:02:00
168946,Changed my mind,refunded,77.9,8.65,2026-02-03 11:19:00
168997,Better price found,initiated,26.68,2.97,2025-02-14 11:05:00
169043,Better price found,initiated,44.75,4.97,2025-07-11 12:41:00
169078,Changed my mind,denied,332.94,36.99,2025-09-14 07:05:00
169182,Changed my mind,denied,495.29,55.03,2026-03-05 18:53:00
169246,Duplicate order,initiated,307.66,34.18,2025-02-20 06:31:00
169291,Duplicate order,refunded,97.16,10.8,2025-10-05 01:20:00
169367,Not as described,refunded,55.87,6.21,2025-10-05 21:20:00
169486,Defective item,initiated,154.9,17.21,2025-04-20 22:17:00
169512,Too large,denied,7.78,0.86,2026-02-13 19:28:00
169694,Duplicate order,initiated,42.44,4.72,2025-04-28 22:09:00
169706,Wrong color,denied,57.51,6.39,2025-02-27 23:23:00
169716,Too small,initiated,251.88,27.99,2025-12-23 01:17:00
169795,Too large,denied,35.27,3.92,2025-06-15 20:20:00
169797,Wrong color,initiated,143.03,15.89,2025-08-09 21:40:00
169981,Not as described,initiated,44.13,4.9,2025-12-10 07:46:00
170001,Too large,refunded,329.53,36.62,2026-03-05 01:35:00
170104,Changed my mind,refunded,355.62,39.51,2025-04-25 10:40:00
170141,Not satisfied,refunded,56.86,6.32,2025-12-30 02:53:00
170158,Defective item,denied,298.35,33.15,2025-03-15 01:05:00
170197,Not as described,refunded,51.78,5.75,2025-07-31 03:36:00
170232,Wrong color,initiated,68.77,7.64,2025-04-08 20:25:00
170243,Too small,initiated,755.78,83.98,2025-12-25 10:42:00
170262,Duplicate order,initiated,18.96,2.11,2025-03-05 02:42:00
170294,Wrong color,initiated,84.39,9.38,2025-03-30 10:49:00
170324,Not as described,denied,35.05,3.89,2025-08-30 07:13:00
170436,Defective item,refunded,54.68,6.08,2025-02-24 04:53:00
170440,Arrived damaged,denied,117.13,13.01,2025-07-10 15:22:00
170542,Better price found,refunded,147.04,16.34,2026-02-24 16:36:00
170706,Defective item,denied,117.25,13.03,2025-08-19 01:31:00
170729,Defective item,refunded,52.38,5.82,2025-09-25 19:29:00
170730,Better price found,denied,32.18,3.58,2025-10-08 19:29:00
170796,Wrong color,refunded,84.86,9.43,2025-11-25 02:41:00
170839,Wrong color,refunded,77.95,8.66,2025-09-19 17:07:00
170897,Not as described,denied,52.22,5.8,2025-06-24 14:39:00
170920,Better price found,refunded,100.85,11.2,2025-02-06 12:55:00
170951,Duplicate order,denied,140.36,15.6,2025-03-19 19:23:00
171105,Not satisfied,initiated,18.76,2.08,2025-07-28 18:01:00
171133,Not satisfied,refunded,118.12,13.12,2025-06-23 04:35:00
171137,Defective item,initiated,130.77,14.53,2025-09-26 00:31:00
171181,Duplicate order,initiated,471.85,52.43,2025-05-15 14:35:00
171255,Too small,refunded,120.38,13.37,2025-06-17 02:54:00
171271,Too large,refunded,139.41,15.49,2025-09-16 06:46:00
171389,Not as described,refunded,84.86,9.43,2025-02-23 14:02:00
171391,Better price found,refunded,126.01,14.0,2025-08-16 15:25:00
171442,Too small,initiated,114.48,12.72,2025-05-31 16:16:00
171469,Not as described,initiated,55.03,6.11,2025-01-25 14:49:00
171512,Wrong color,initiated,47.9,5.32,2025-07-17 05:33:00
171579,Defective item,denied,121.63,13.51,2025-10-13 09:27:00
171715,Not as described,initiated,67.7,7.52,2026-02-07 17:38:00
171744,Duplicate order,refunded,24.92,2.77,2025-11-09 00:41:00
172003,Changed my mind,initiated,43.33,4.81,2025-07-27 05:41:00
172017,Better price found,initiated,11.02,1.22,2026-01-26 23:11:00
172063,Defective item,initiated,136.16,15.13,2025-11-12 21:03:00
172120,Arrived damaged,initiated,491.05,54.56,2025-07-25 17:51:00
172151,Arrived damaged,denied,16.49,1.83,2026-02-15 00:12:00
172210,Too small,initiated,126.4,14.04,2025-07-26 07:54:00
172262,Not satisfied,denied,37.62,4.18,2025-09-02 14:10:00
172347,Arrived damaged,initiated,87.16,9.68,2025-08-23 04:31:00
172479,Duplicate order,denied,156.33,17.37,2026-01-02 04:33:00
172541,Too large,initiated,166.59,18.51,2025-08-07 04:40:00
172565,Too small,initiated,1029.29,114.37,2025-01-11 21:21:00
172624,Wrong color,refunded,73.87,8.21,2025-10-03 16:04:00
172634,Changed my mind,initiated,162.59,18.07,2025-05-27 20:11:00
172636,Defective item,denied,224.17,24.91,2025-12-24 14:49:00
172645,Too large,denied,152.37,16.93,2025-12-09 17:23:00
172650,Defective item,initiated,353.74,39.3,2025-11-13 13:51:00
172741,Duplicate order,denied,304.05,33.78,2025-07-22 05:08:00
172744,Not as described,denied,267.73,29.75,2026-02-12 23:04:00
172788,Not satisfied,refunded,92.12,10.24,2025-12-05 12:41:00
172838,Arrived damaged,denied,29.84,3.31,2026-03-20 17:10:00
172868,Arrived damaged,initiated,183.3,20.37,2025-12-12 04:43:00
173034,Not satisfied,refunded,339.94,37.77,2025-06-21 06:13:00
173052,Too large,refunded,243.89,27.1,2025-04-28 16:17:00
173053,Defective item,denied,34.29,3.81,2025-05-07 16:17:00
173103,Too large,refunded,107.15,11.91,2025-07-02 00:18:00
173135,Defective item,initiated,91.16,10.13,2025-12-24 15:15:00
173164,Too small,denied,76.09,8.45,2026-01-24 22:04:00
173251,Duplicate order,initiated,11.12,1.23,2025-12-24 22:50:00
173309,Not as described,refunded,217.92,24.21,2025-10-20 09:08:00
173383,Too small,refunded,3.89,0.43,2025-02-07 00:07:00
173395,Arrived damaged,initiated,70.88,7.87,2025-04-02 05:32:00
173527,Arrived damaged,refunded,15.23,1.69,2025-04-12 12:08:00
173628,Too large,initiated,80.31,8.92,2025-05-03 18:24:00
173748,Wrong color,refunded,66.83,7.43,2025-11-30 17:06:00
173784,Changed my mind,initiated,95.45,10.61,2025-12-23 19:00:00
173858,Wrong color,refunded,93.2,10.36,2025-02-19 02:35:00
173883,Too small,refunded,312.73,34.75,2025-03-20 16:15:00
173886,Arrived damaged,denied,32.28,3.59,2025-05-04 16:57:00
173967,Not as described,initiated,82.13,9.13,2025-12-22 22:51:00
174009,Better price found,denied,44.48,4.94,2025-05-01 15:13:00
174107,Defective item,initiated,24.14,2.68,2025-03-21 22:55:00
174234,Changed my mind,initiated,27.31,3.03,2025-12-16 05:52:00
174270,Changed my mind,denied,686.2,76.24,2025-12-06 13:36:00
174274,Arrived damaged,denied,187.88,20.88,2025-08-23 16:19:00
174436,Better price found,initiated,309.74,34.41,2025-04-23 05:35:00
174544,Too large,initiated,30.33,3.37,2025-08-19 07:04:00
174545,Changed my mind,refunded,132.25,14.69,2025-09-02 07:04:00
174556,Not as described,denied,54.43,6.05,2025-08-06 21:05:00
174572,Better price found,refunded,96.77,10.75,2026-01-15 05:24:00
174612,Not satisfied,denied,57.36,6.37,2025-12-25 04:44:00
174622,Too large,denied,20.75,2.31,2026-03-11 11:02:00
174624,Better price found,denied,33.34,3.7,2026-01-19 01:50:00
175031,Changed my mind,denied,217.03,24.11,2026-02-22 21:36:00
175061,Not satisfied,refunded,88.18,9.8,2026-03-06 09:35:00
175165,Better price found,initiated,96.25,10.7,2025-02-12 22:01:00
175194,Better price found,initiated,365.31,40.59,2025-09-07 12:44:00
175242,Too large,initiated,43.11,4.79,2025-04-14 23:46:00
175367,Too large,initiated,202.58,22.51,2025-07-08 22:12:00
175405,Better price found,initiated,102.89,11.43,2026-01-11 07:41:00
175409,Better price found,initiated,45.55,5.06,2025-06-21 14:07:00
175488,Better price found,denied,32.07,3.56,2025-06-10 08:00:00
175552,Better price found,initiated,28.37,3.15,2025-12-09 12:30:00
175621,Better price found,refunded,506.63,56.29,2025-02-19 14:10:00
175720,Not as described,refunded,170.86,18.98,2025-03-08 00:06:00
175727,Better price found,denied,254.11,28.23,2025-04-14 21:27:00
175737,Not as described,initiated,33.73,3.75,2025-04-07 16:25:00
175758,Arrived damaged,refunded,151.88,16.88,2025-12-10 08:09:00
175919,Not satisfied,denied,672.35,74.71,2025-04-17 19:41:00
175993,Wrong color,refunded,63.74,7.08,2025-01-28 14:50:00
176021,Changed my mind,refunded,325.8,36.2,2025-09-20 09:55:00
176091,Wrong color,initiated,159.18,17.69,2025-08-01 11:11:00
176099,Changed my mind,initiated,15.65,1.74,2025-01-18 07:02:00
176110,Better price found,denied,13.27,1.47,2025-11-09 17:21:00
176153,Arrived damaged,denied,354.24,39.36,2026-02-13 11:39:00
176185,Arrived damaged,refunded,131.87,14.65,2025-08-02 11:57:00
176355,Too small,denied,41.65,4.63,2026-03-19 23:04:00
176356,Arrived damaged,refunded,108.49,12.05,2026-03-05 23:04:00
176389,Duplicate order,refunded,94.82,10.54,2025-10-02 02:27:00
176782,Too small,denied,190.81,21.2,2025-03-13 19:25:00
176792,Defective item,denied,170.26,18.92,2025-08-17 23:48:00
176966,Not as described,refunded,1018.36,113.15,2025-03-06 19:02:00
177031,Wrong color,denied,43.31,4.81,2025-07-28 15:24:00
177040,Changed my mind,initiated,32.78,3.64,2026-01-13 20:12:00
177120,Defective item,refunded,51.92,5.77,2025-06-03 00:40:00
177338,Too large,denied,202.54,22.5,2025-06-02 21:17:00
177531,Defective item,refunded,105.28,11.7,2025-02-25 12:58:00
177565,Not as described,initiated,87.76,9.75,2025-07-06 22:54:00
177611,Arrived damaged,refunded,59.08,6.56,2025-05-07 09:36:00
177706,Too large,denied,134.35,14.93,2025-07-05 07:08:00
177789,Changed my mind,denied,73.6,8.18,2025-11-10 14:04:00
177932,Wrong color,denied,787.9,87.54,2025-11-29 16:40:00
177956,Defective item,denied,379.16,42.13,2025-04-28 19:54:00
177968,Duplicate order,denied,15.47,1.72,2025-03-15 10:19:00
178040,Not satisfied,initiated,50.26,5.58,2025-08-03 06:09:00
178068,Defective item,initiated,25.65,2.85,2025-01-17 20:22:00
178137,Arrived damaged,refunded,48.89,5.43,2025-08-22 21:59:00
178209,Changed my mind,initiated,217.76,24.19,2025-11-04 19:45:00
178268,Too small,initiated,177.91,19.77,2025-07-20 13:55:00
178275,Too large,initiated,59.29,6.59,2025-01-20 09:15:00
178480,Not satisfied,initiated,39.1,4.34,2025-08-18 03:30:00
178532,Duplicate order,initiated,27.81,3.09,2026-01-26 21:07:00
178601,Too large,denied,330.56,36.73,2025-11-09 23:03:00
178639,Duplicate order,refunded,14.51,1.61,2025-05-18 12:47:00
178688,Too small,denied,30.4,3.38,2025-11-11 22:24:00
178709,Defective item,denied,23.51,2.61,2025-08-03 23:55:00
178710,Too large,denied,48.89,5.43,2025-08-05 23:55:00
178721,Changed my mind,denied,109.73,12.19,2025-11-15 19:21:00
178740,Wrong color,refunded,10.13,1.13,2025-08-06 21:32:00
178766,Wrong color,denied,34.56,3.84,2026-02-05 12:30:00
178767,Too small,refunded,46.31,5.15,2026-01-22 12:30:00
178865,Too small,denied,252.79,28.09,2025-04-30 09:24:00
178996,Wrong color,denied,32.87,3.65,2025-07-13 02:52:00
179029,Better price found,refunded,16.51,1.83,2026-03-06 18:06:00
179115,Too small,refunded,46.98,5.22,2025-08-14 23:48:00
179175,Better price found,refunded,104.94,11.66,2025-09-28 04:04:00
179214,Wrong color,refunded,48.29,5.37,2026-02-27 11:36:00
179216,Arrived damaged,refunded,30.19,3.35,2026-02-25 11:36:00
179217,Better price found,refunded,82.62,9.18,2026-03-17 11:36:00
179656,Duplicate order,initiated,93.02,10.33,2025-01-27 03:38:00
179696,Not satisfied,refunded,47.29,5.25,2025-11-29 18:50:00
179961,Not as described,initiated,79.0,8.78,2025-08-01 09:21:00
180110,Too large,initiated,171.81,19.09,2026-01-02 18:46:00
